,NoseX,NoseY,NeckX,NeckY,Right_shoulderX,Right_shoulderY,Right_elbowX,Right_elbowY,Right_wristX,Right_wristY,Left_shoulderX,Left_shoulderY,Left_elbowX,Left_elbowY,Left_wristX,Left_wristY,Right_hipX,Right_hipY,Right_kneeX,Right_kneeY,Right_ankleX,Right_ankleY,Left_hipX,Left_hipY,Left_kneeX,Left_kneeY,Left_ankleX,Left_ankleY,Right_eyeX,Right_eyeY,Left_eyeX,Left_eyeY,Right_earX,Right_earY,Left_earX,Left_earY
50,621.0,300.0,621.0,340.0,587.0,329.0,542.0,306.0,492.0,272.0,649.0,334.0,666.0,385.0,677.0,424.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,627.0,289.0,599.0,300.0,632.0,295.0
51,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,492.0,278.0,649.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,599.0,300.0,632.0,295.0
52,616.0,300.0,621.0,334.0,587.0,329.0,537.0,306.0,492.0,278.0,649.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,599.0,300.0,632.0,295.0
53,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,278.0,649.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,599.0,300.0,632.0,295.0
54,616.0,300.0,621.0,334.0,587.0,329.0,537.0,306.0,497.0,278.0,649.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,435.0,661,486,672,548,610.0,295.0,621.0,289.0,599.0,300.0,632.0,295.0
55,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,649.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,599.0,300.0,632.0,295.0
56,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,278.0,649.0,334.0,666.0,385.0,677.0,424.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,599.0,300.0,632.0,295.0
57,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,278.0,655.0,334.0,666.0,379.0,677.0,424.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,599.0,300.0,638.0,289.0
58,616.0,300.0,621.0,340.0,587.0,329.0,542.0,306.0,497.0,278.0,649.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,599.0,300.0,632.0,295.0
59,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,655.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,638.0,295.0
60,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,655.0,334.0,666.0,379.0,677.0,424.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,638.0,295.0
61,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,655.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,638.0,295.0
62,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,655.0,329.0,666.0,385.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,295.0,604.0,300.0,638.0,295.0
